"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2021",6121.071,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2021",5364.377,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2021",6348.079,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2021",6545.984,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2021",5549.476,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2021",5529.686,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2021",5620.489,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2021",5118.743,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2020",5177.449,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2020",5326.135,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2020",4611.382,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2020",5483.317,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2020",5711.656,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2020",4756.881,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2020",4799.363,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2020",4877.954,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2020",4413.842,,"Currency: NOR - Norwegian krone (NOK)","Data reference period: Fourth quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2018",5784.199,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2018",4940.67,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2018",6224.408,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2018",5084.537,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2018",5276.36,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Norway","ADM - Labour and Welfare Administration, National Statistical Office and Tax Administration","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2018",4741.469,,"Currency: NOR - Norwegian krone (NOK) | Remarks: The foreign-born exclude individuals born abroad who have at least one parent or grandparent born in the country","Data reference period: Second quarter"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2023",1144.876,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2023",1147.527,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2023",1127.814,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2023",1225.962,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2023",1222.131,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2023",1251.975,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2023",1068.779,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2023",1076.544,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2023",1021.172,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2022",1083.587,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2022",1079.375,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2022",1120.444,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2022",1175.202,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2022",1166.778,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2022",1254.181,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2022",1000.396,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2022",999.343,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2022",1004.608,,"Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for 12 months or more | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2021",1185.106,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2021",1178.009,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2021",1259.618,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2021",1285.639,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2021",1274.994,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2021",1402.73,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2021",1092.852,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2021",1088.121,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2021",1137.796,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2020",1086.228,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2020",1081.66,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2020",1130.774,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2020",1177.604,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2020",1165.04,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2020",1286.113,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2020",1003.99,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2020",1003.99,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2020",1002.848,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)","Resident population definition: Living or intending to live in the country for 12 months or more"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2019",1002.554,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2019",999.034,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2019",1031.713,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2019",1088.293,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2019",1080.063,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2019",1158.595,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2019",924.196,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2019",924.515,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2019",921.629,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2018",1048.688,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2018",1041.602,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2018",1103.012,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2018",1140.802,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2018",1130.174,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2018",1247.088,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2018",963.659,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2018",961.297,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - EU Labour Force Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2018",982.554,,"Central tendency measure: Weighted mean | Value type: Real values | Accounting concept: Net | Job coverage: Main job currently held | Currency: PRT - Euro (EUR)",
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2017",962.66,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2017",960.006,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2017",986.635,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2017",1046.472,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2017",1041.639,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2017",1093.068,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2017",885.799,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2017",884.233,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2017",899.164,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2016",919.741,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2016",915.516,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2016",958.655,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2016",997.983,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2016",993.199,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2016",1045.318,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2016",848.436,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2016",843.79,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2016",888.649,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2015",915.862,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2015",911.487,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2015",956.32,,"Currency: PRT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
